5005	-1125	1741.5	-176.5	1894
5010	976.5	-1431	524.5	193
5001	-9.9213e-12	35	-300	1020
5002	-2.6883e-12	65	-6	203
5001	-1.7927e-11	59	98	1020
5003	-2.7013e-12	4	138	203
5001	-1.3664e-11	-69	480	1020
5004	-1.307e-12	158	-194	203
5002	-1165.5	1768.5	-181	755
5003	-1260	1764	-421	262
5002	-4.0101e-12	220	88	755
5006	-1.7229e-12	-162	418	262
5003	-4.3072e-12	-128	382	1177
5004	-8.9114e-13	-68	-110	345
5004	45	-9	427	1431
5005	1467	-2155.5	714.5	167
5005	-7.5747e-12	66	-130	1894
5008	-5.5844e-12	64	116	193
5006	-7.233e-12	95	-228	1063
5011	-9.6243e-12	107	94	518
5006	-8.7183e-12	-78	476	1063
5007	-3.6388e-12	90	-162	518
5007	-3.0997e-11	-71	440	1461
5008	-7.0548e-12	-69	-4	446
5007	-1.157e-11	-88	394	1461
5013	-3.9878e-12	44	140	446
5008	-8.1093e-12	127	84	1830
5014	-3.6388e-12	-80	324	373
5008	-414	711	76	1830
5009	783	-1174.5	460.5	373
5009	657	-1030.5	504.5	2203
5010	58.5	-9	-228.5	442
5010	787.5	-1300.5	724	2334
5016	-468	643.5	104.5	263
5011	-1.1199e-11	-89	340	930
5018	-8.54e-12	79	-38	719
5012	-1.7199e-11	-26	-292	1499
5018	-4.0844e-12	96	-30	694
5012	-1.3434e-11	-52	320	1499
5013	-8.2579e-12	-54	-10	694
5013	-1.0634e-11	-30	304	1767
5014	-4.1066e-12	27	-40	630
5014	-2.0897e-11	55	138	2041
5015	-3.2155e-12	-50	160	617
5015	-7.1217e-12	-17	328	2234
5016	-4.9309e-12	178	-362	727
5015	-756	1183.5	-541.5	2234
5021	-1039.5	1305	-91.5	727
5015	-1.9189e-11	66	260	2234
5023	-6.7429e-12	149	-66	727
5017	-4.1883e-12	-110	478	813
5018	-1.2921e-11	-137	22	875
5017	-4.827e-12	56	124	813
5024	-4.9309e-12	-46	176	875
5018	1.7971e-12	46	170	1181
5019	-8.9856e-12	-29	182	760
5019	-301.5	256.5	440	1397
5020	-513	837	-348	913
5019	-9.5871e-12	-46	-358	1397
5024	-4.0398e-12	90	2	913
5020	-1.9473e-11	-14	342	1792
5021	-5.1315e-12	-24	36	889
5020	765	-1237.5	189.5	1792
5027	747	-958.5	452.5	889
5021	-2.008e-11	-140	34	2120
5029	-7.0994e-12	-123	442	901
5021	-1.1861e-11	2	426	2120
5030	-3.0299e-12	-213	412	901
5022	-2.1417e-11	-143	332	2359
5030	-1.4377e-11	123	20	957
5023	-2.0229e-11	-156	144	2560
5030	-8.0388e-12	12	278	810
5024	-760.5	1125	-743.5	993
5025	-733.5	1093.5	-250	1005
5024	-1.0319e-11	-15	266	993
5026	-9.3198e-12	32	56	1005
5025	-3.4309e-12	68	214	614
5031	-4.6339e-12	-80	180	1115
5026	-1.0634e-11	-128	-220	1244
5031	-7.1885e-12	-124	246	1093
5026	-9.8248e-12	19	246	1244
5027	-1.16e-11	-97	134	1093
5027	463.5	-630	491.5	1509
5028	751.5	-1152	357.5	1130
5027	-1.8372e-11	73	-166	1509
5032	-7.9163e-12	82	116	1130
5028	-9.0747e-12	61	-170	1834
5033	-1.0062e-11	44	132	1087
5029	90	-261	-118	2014
5033	814.5	-1224	452.5	1220
5030	-1.763e-11	-91	36	2548
5034	-6.5424e-12	31	134	1100
5031	-9.1193e-12	-167	48	896
5035	-1.105e-11	-21	218	1215
5032	-270	243	336	1416
5033	-697.5	976.5	-344	1328
5032	-6.5053e-12	22	-304	1416
5036	-1.0025e-11	-68	140	1328
5034	2.2798e-12	48	-284	2493
5037	-1.3219e-11	89	-74	1265
5034	-2.1328e-11	93	-240	2493
5038	-3.8022e-12	103	98	1265
5035	-5.0201e-12	133	12	777
5046	-9.3049e-12	-44	216	1412
5036	-765	1071	-518	1134
5046	-468	801	-149	1400
5037	-2.1434e-11	4	-290	2257
5042	-1.1778e-11	92	8	1280
5038	544.5	-832.5	199	2346
5043	256.5	-328.5	210	1466
5039	-3.8857e-12	-14	228	1236
5040	-1.359e-11	-59	18	1583
5039	-8.7368e-12	26	-340	1236
5046	-1.0337e-11	-157	158	1583
5040	-1.3233e-11	-79	292	1450
5041	-1.9557e-11	-22	-86	1542
5040	-1.9753e-11	58	176	1450
5045	-4.3369e-12	-46	118	1542
5041	-1.0426e-11	-146	454	1663
5042	-6.2231e-12	-76	22	1434
5041	-9.6243e-12	-159	180	1663
5045	-1.6373e-11	-2	182	1434
5043	3.2749e-12	-52	-274	2257
5044	-1.3397e-11	-139	144	1604
5044	-1.0152e-11	3	-250	1931
5045	-2.3437e-11	-63	68	1609
