40	656.37	-792.95	369.2	1215.3
44	-100.43	-1307.3	1133.5	620.06
30	481.5	-1050.8	565.25	377.5
31	598.5	-2664	1802.5	1044
31	-2.2278e-12	126	-187	373.5
32	-1.5922e-11	-774	538	781
32	-1.3664e-12	118	37	312.5
33	-7.2479e-12	-768	654	545
33	570.67	-866.29	612.62	467.61
34	208	-1797.7	1712.7	441.99
34	1873.8	-2959	1573.5	744.38
35	811.34	-3249.6	2728.8	560.56
35	-224	-153.14	503.14	1234.5
41	32	-1736	1500	839
36	-709.49	1217.8	-699.23	1561.1
41	-63.657	-1761.2	1563.2	913.92
36	-2.7209e-11	-154	285	1556.5
37	-1.1644e-11	-794	900	886
34	108	-204.75	501.75	784.5
40	355.5	-2299.5	1891	554
40	-1.1013e-11	-34	209	1189.5
41	-8.0796e-12	-783	906	501
33	-3.39e-12	-18	217	467.5
38	-8.1984e-12	-824	658	431
38	-3.4643e-12	-10	431	666.5
39	-4.2774e-12	-668	618	265
39	-1.0779e-11	17	347	1087.5
44	-5.5844e-12	-868	884	215
41	-1.7555e-11	63	17	1364.5
42	-4.3963e-12	-729	554	624
42	-1.6846e-11	22	-15	1444.5
44	-2.3764e-12	-804	586	449
41	721.51	-1125.4	728.18	1365.7
43	-633.16	-725.88	1228.5	686.26
43	-1472	1813.8	-559.97	1696.1
44	-456.69	-929.75	1125.2	602.38
44	-1.7763e-11	-234	13	1451.5
45	-4.9904e-12	-768	612	231
42	451.87	-166.96	-273.75	1429
44	-226.72	-1094.3	1106.4	544.3
40	656.37	-792.95	369.2	1215.3
44	-100.43	91.317	-265.12	502.58
30	481.5	-1050.8	565.25	377.5
31	598.5	-864	2.5	1044
31	-2.2278e-12	126	-187	373.5
32	-4.9718e-12	26	-262	781
32	-1.3664e-12	118	37	312.5
33	-6.8469e-12	32	-146	545
33	570.67	-866.29	612.62	467.61
34	208	30.857	-115.86	430.56
34	1873.8	-2959	1573.5	744.38
35	811.34	-1463.9	943.06	531.99
35	-224	-153.14	503.14	1234.5
41	32	92.571	-328.57	827.57
36	-709.49	1217.8	-699.23	1561.1
41	-63.657	24.504	-222.47	885.35
36	-2.7209e-11	-154	285	1556.5
37	-6.0374e-12	6	100	886
34	108	-204.75	501.75	784.5
40	355.5	-499.5	91	554
40	-1.1013e-11	-34	209	1189.5
41	-2.7774e-12	17	106	501
33	-3.39e-12	-18	217	467.5
38	-3.6091e-12	-24	-142	431
38	-3.4643e-12	-10	431	666.5
39	-1.1585e-12	132	-182	265
39	-1.0779e-11	17	347	1087.5
44	-2.0496e-12	-68	84	215
41	-1.7555e-11	63	17	1364.5
42	-5.4508e-12	71	-246	624
42	-1.6846e-11	22	-15	1444.5
44	-2.1907e-13	-4	-214	449
41	721.51	-1125.4	728.18	1365.7
43	-633.16	907.45	-404.81	619.59
43	-1472	1813.8	-559.97	1696.1
44	-456.69	542.97	-347.5	500.56
44	-1.7763e-11	-234	13	1451.5
45	-8.1687e-13	32	-188	231
42	451.87	-166.96	-273.75	1429
44	-226.72	378.42	-366.31	442.48
