13	-335.08	662.15	10.085	797.51
41	316.98	-483.6	573	2077.7
1	486	-259.29	-423.21	552.63
2	-108	9.4286	-65.143	3405.4
1	266.2	-309.57	46.147	556.08
4	43.981	-1.6865	-274.76	3405.8
2	-21.333	150.86	70.476	359.06
4	106.67	-251.43	76.762	3240.2
1	170.14	-256.99	323.16	556.27
3	61.343	-34.425	-161.4	3404.9
3	-74.667	189.71	-349.05	793.31
4	96	-70.857	-123.14	3270.5
2	-145.83	162.95	55.744	359.46
5	-246.53	289.88	-307.76	3240.9
4	37.333	-109.71	221.38	559.39
6	-160	88	-96	3172.4
5	-62.5	38.839	299.38	430.82
6	33.565	-48.115	43.161	2975.2
5	18	261.86	-383.21	429.94
7	-114	12.429	-181.62	2976.9
5	678	-927.43	351.81	435.82
8	72	-196.71	-99.929	2979.3
7	48	30.857	130.14	327.36
8	37.333	-26.286	47.952	2693.6
8	-189.81	319.99	50.856	538.52
10	115.74	-135.22	-147.82	2753.4
7	-285.83	490.29	34.708	327.08
11	-237.33	162.33	-229.53	2691.3
11	114	406.71	-561.31	567.39
12	258	-490.71	8.7619	2387.6
11	-723.39	1815.4	-1121.3	578.36
14	898.6	-1274.2	-44.569	2391.5
12	42.667	-130.29	107.62	525.31
14	37.333	-93.714	-138.62	2163.2
14	-162	360.43	50.786	544.56
15	-78	170.57	-157.98	1970.4
15	174	-202.29	141.24	796.82
18	432	-577.29	-70.929	1902.8
18	90	-74.25	88.25	907.5
48	103.5	-76.5	134	1686
48	15.046	30.109	196.71	1011.9
50	42.824	-22.718	-72.05	1847.5
49	-104.17	-112.95	207.83	1264.2
50	216.44	-362.6	-108.16	2048.3
49	-45.139	90.923	296.48	1260.3
52	-115.74	106.65	-45.033	2049.1
52	-558	480	302.86	1602.8
53	516	-930.43	290.31	1995
97	102	-53.571	261.74	2474.3
98	162	-150.43	153.86	1944.9
98	-12	165.86	109.48	2784.6
135	36	47.571	-195.36	2114.3
98	-143.95	80.646	428.65	2778.6
134	312.89	-508.54	238.31	2109.4
95	-217.59	315.23	-314.94	2911.3
96	53.241	-12.004	-121.4	2432.3
94	149.31	-189.14	167.57	2785.3
95	-9.2593	38.889	-178.36	2580.4
92	82.176	-57.192	226.25	2813.5
124	109.95	-116.27	74.451	2763.8
91	122.69	-221.97	258.89	2903.3
124	57.87	-75.198	-59.894	2908.8
81	299.77	-442.51	479.84	2852.7
119	62.5	6.25	-115.89	3398.1
81	-37.333	-13.714	138.05	2852.8
82	53.333	-81.143	-80.19	3398.5
6	10.417	-212.05	238.42	708.25
9	156.25	-275.89	-57.143	3004.9
9	384	-562.71	150.76	747.11
10	-66	109.29	-285.67	2825.9
10	-12	148.71	-286.1	717.7
11	-6	-105.86	-81.333	2582.1
10	48	-396	419.02	719.06
13	294	-647.14	-144.17	2586
11	-210	-32.143	464.26	567.15
13	-324	204.43	-183.64	2392.4
12	30	-52.286	287.1	524.01
13	54	-60.857	-69.214	2160.3
13	-335.08	662.15	10.085	797.51
41	316.98	-483.6	573	2077.7
15	-234	325.71	125	792.99
48	246	-457.71	156.6	1901.8
47	-72	52.286	-7.2143	1036.2
48	108	-111.86	-163.07	2015.1
47	-221.06	142.31	295.14	1039.2
50	86.806	-287.8	-19.841	2014.2
49	121.53	-199.26	256.42	1261.2
51	55.556	-13.69	54.802	2049
51	-193.29	189.93	166.65	1440.9
52	20.833	-125	-46.548	2144.9
46	-52.579	416.39	-330.86	1232.5
49	455.97	-620.24	-100.75	2315.4
