4	128	-61.714	253.71	1051.9
5	-170.67	669.71	-675.05	345.71
1	-4.2923e-12	112	63	404.5
2	-2.9556e-12	-72	298	152
2	-7.0994e-12	171	125	579.5
3	-2.6437e-12	135	-360	378
3	-1.3189e-11	-124	301	875.5
4	-2.0793e-12	82	110	153
5	-193.5	11.25	217.25	1372.5
6	-202.5	337.5	72	169
6	-5.0498e-12	177	-213	1407.5
7	-4.3072e-12	-98	314	376
7	-1.2773e-11	-279	247	1371.5
8	-4.7601e-12	-46	286	592
2	-5.733e-12	122	-485	579.5
9	-2.3764e-12	249	-148	378
2	-309.33	427.43	-332.1	577.63
12	-16	-154.29	483.29	377.81
2	-1.7971e-12	-97	331	579.5
10	-2.5694e-12	68	152	378
4	-1.4318e-11	91	-25	1052.5
11	-5.0869e-12	-30	236	345
9	-2.9705e-12	102	47	216.5
12	-6.5498e-12	-80	292	479
10	-8.6811e-12	-33	-415	813.5
12	-6.9509e-12	-141	234	598
10	-45	114.75	235.25	813.5
11	153	-454.5	254.5	598
12	-4.426e-12	-134	527	365.5
14	-8.243e-12	62	94	691
13	-1.604e-12	110	-397	1045.5
14	-1.6159e-11	-136	158	825
11	5.9409e-14	-152	79	1118.5
13	-3.3566e-12	-72	346	551
10	-6.2231e-12	103	129	813.5
13	-5.2726e-12	-63	290	598
4	128	-61.714	253.71	1051.9
5	-170.67	669.71	-675.05	345.71
1	-4.2923e-12	112	63	404.5
2	-2.9556e-12	-72	298	152
2	-7.0994e-12	171	125	579.5
3	-2.6437e-12	135	-360	378
3	-1.3189e-11	-124	301	875.5
4	-2.0793e-12	82	110	153
5	-193.5	11.25	217.25	1372.5
6	-202.5	337.5	72	169
6	-5.0498e-12	177	-213	1407.5
7	-4.3072e-12	-98	314	376
7	-1.2773e-11	-279	247	1371.5
8	-4.7601e-12	-46	286	592
2	-5.733e-12	122	-485	579.5
9	-2.3764e-12	249	-148	378
2	-309.33	427.43	-332.1	577.63
12	-16	-154.29	483.29	377.81
2	-1.7971e-12	-97	331	579.5
10	-2.5694e-12	68	152	378
4	-1.4318e-11	91	-25	1052.5
11	-5.0869e-12	-30	236	345
9	-2.9705e-12	102	47	216.5
12	-6.5498e-12	-80	292	479
10	-8.6811e-12	-33	-415	813.5
12	-6.9509e-12	-141	234	598
10	-45	114.75	235.25	813.5
11	153	-454.5	254.5	598
12	-4.426e-12	-134	527	365.5
14	-8.243e-12	62	94	691
13	-1.604e-12	110	-397	1045.5
14	-1.6159e-11	-136	158	825
11	5.9409e-14	-152	79	1118.5
13	-3.3566e-12	-72	346	551
10	-6.2231e-12	103	129	813.5
13	-5.2726e-12	-63	290	598
4	128	-61.714	253.71	1051.9
5	-170.67	669.71	-675.05	345.71
1	-4.2923e-12	112	63	404.5
2	-2.9556e-12	-72	298	152
2	-7.0994e-12	171	125	579.5
3	-2.6437e-12	135	-360	378
3	-1.3189e-11	-124	301	875.5
4	-2.0793e-12	82	110	153
5	-193.5	11.25	217.25	1372.5
6	-202.5	337.5	72	169
6	-5.0498e-12	177	-213	1407.5
7	-4.3072e-12	-98	314	376
7	-1.2773e-11	-279	247	1371.5
8	-4.7601e-12	-46	286	592
2	-5.733e-12	122	-485	579.5
9	-2.3764e-12	249	-148	378
2	-309.33	427.43	-332.1	577.63
12	-16	-154.29	483.29	377.81
2	-1.7971e-12	-97	331	579.5
10	-2.5694e-12	68	152	378
4	-1.4318e-11	91	-25	1052.5
11	-5.0869e-12	-30	236	345
9	-2.9705e-12	102	47	216.5
12	-6.5498e-12	-80	292	479
10	-8.6811e-12	-33	-415	813.5
12	-6.9509e-12	-141	234	598
10	-45	114.75	235.25	813.5
11	153	-454.5	254.5	598
12	-4.426e-12	-134	527	365.5
14	-8.243e-12	62	94	691
13	-1.604e-12	110	-397	1045.5
14	-1.6159e-11	-136	158	825
11	5.9409e-14	-152	79	1118.5
13	-3.3566e-12	-72	346	551
10	-6.2231e-12	103	129	813.5
13	-5.2726e-12	-63	290	598
4	128	-61.714	253.71	1051.9
5	-170.67	669.71	-675.05	345.71
1	-4.2923e-12	112	63	404.5
2	-2.9556e-12	-72	298	152
2	-7.0994e-12	171	125	579.5
3	-2.6437e-12	135	-360	378
3	-1.3189e-11	-124	301	875.5
4	-2.0793e-12	82	110	153
5	-193.5	11.25	217.25	1372.5
6	-202.5	337.5	72	169
6	-5.0498e-12	177	-213	1407.5
7	-4.3072e-12	-98	314	376
7	-1.2773e-11	-279	247	1371.5
8	-4.7601e-12	-46	286	592
2	-5.733e-12	122	-485	579.5
9	-2.3764e-12	249	-148	378
2	-309.33	427.43	-332.1	577.63
12	-16	-154.29	483.29	377.81
2	-1.7971e-12	-97	331	579.5
10	-2.5694e-12	68	152	378
4	-1.4318e-11	91	-25	1052.5
11	-5.0869e-12	-30	236	345
9	-2.9705e-12	102	47	216.5
12	-6.5498e-12	-80	292	479
10	-8.6811e-12	-33	-415	813.5
12	-6.9509e-12	-141	234	598
10	-45	114.75	235.25	813.5
11	153	-454.5	254.5	598
12	-4.426e-12	-134	527	365.5
14	-8.243e-12	62	94	691
13	-1.604e-12	110	-397	1045.5
14	-1.6159e-11	-136	158	825
11	5.9409e-14	-152	79	1118.5
13	-3.3566e-12	-72	346	551
10	-6.2231e-12	103	129	813.5
13	-5.2726e-12	-63	290	598
