26	-256.94	402.83	-503.5	1036.1
28	564.81	-988.29	540.3	659.44
15	-2.3051e-11	-140	77	1304.5
16	-9.5723e-12	41	-232	719
16	-2.0778e-11	-105	133	1241.5
17	-4.775e-12	16	-234	528
17	-1.61e-11	-120	31	1269.5
18	-2.0051e-12	84	-250	310
18	-1.6545e-11	90	-305	1180.5
19	-8.3173e-13	87	2	144
19	-346.67	590.86	-545.19	964.36
20	-106.67	330.29	-213.62	233.69
20	512	-1065.1	225.14	666.06
21	154.67	-512	376.33	242.3
21	-4.7527e-13	243	-383	336.5
22	-1.6189e-12	86	96	262
17	-1.1878e-11	-7	-303	1269.5
23	-5.4805e-12	78	50	310
19	-298.67	216	76.667	965.8
23	-240	441.14	3.8571	233.04
23	165.33	64	-428.33	960.3
24	-192	525.71	-229.71	437.51
24	-1.0619e-11	66	-307	760.5
25	-3.468e-12	-50	8	542
21	90.667	-443.43	535.76	336.07
25	362.67	-556.57	431.9	261.23
24	-3.6982e-12	-71	345	760.5
26	-8.6886e-12	90	28	542
26	-256.94	402.83	-503.5	1036.1
28	564.81	-988.29	540.3	659.44
15	-2.3051e-11	-140	77	1304.5
16	-9.5723e-12	41	-232	719
16	-2.0778e-11	-105	133	1241.5
17	-4.775e-12	16	-234	528
17	-1.61e-11	-120	31	1269.5
18	-2.0051e-12	84	-250	310
18	-1.6545e-11	90	-305	1180.5
19	-8.3173e-13	87	2	144
19	-346.67	590.86	-545.19	964.36
20	-106.67	330.29	-213.62	233.69
20	512	-1065.1	225.14	666.06
21	154.67	-512	376.33	242.3
21	-4.7527e-13	243	-383	336.5
22	-1.6189e-12	86	96	262
17	-1.1878e-11	-7	-303	1269.5
23	-5.4805e-12	78	50	310
19	-298.67	216	76.667	965.8
23	-240	441.14	3.8571	233.04
23	165.33	64	-428.33	960.3
24	-192	525.71	-229.71	437.51
24	-1.0619e-11	66	-307	760.5
25	-3.468e-12	-50	8	542
21	90.667	-443.43	535.76	336.07
25	362.67	-556.57	431.9	261.23
24	-3.6982e-12	-71	345	760.5
26	-8.6886e-12	90	28	542
26	-256.94	402.83	-503.5	1036.1
28	564.81	-988.29	540.3	659.44
15	-2.3051e-11	-140	77	1304.5
16	-9.5723e-12	41	-232	719
16	-2.0778e-11	-105	133	1241.5
17	-4.775e-12	16	-234	528
17	-1.61e-11	-120	31	1269.5
18	-2.0051e-12	84	-250	310
18	-1.6545e-11	90	-305	1180.5
19	-8.3173e-13	87	2	144
19	-346.67	590.86	-545.19	964.36
20	-106.67	330.29	-213.62	233.69
20	512	-1065.1	225.14	666.06
21	154.67	-512	376.33	242.3
21	-4.7527e-13	243	-383	336.5
22	-1.6189e-12	86	96	262
17	-1.1878e-11	-7	-303	1269.5
23	-5.4805e-12	78	50	310
19	-298.67	216	76.667	965.8
23	-240	441.14	3.8571	233.04
23	165.33	64	-428.33	960.3
24	-192	525.71	-229.71	437.51
24	-1.0619e-11	66	-307	760.5
25	-3.468e-12	-50	8	542
21	90.667	-443.43	535.76	336.07
25	362.67	-556.57	431.9	261.23
24	-3.6982e-12	-71	345	760.5
26	-8.6886e-12	90	28	542
26	-256.94	402.83	-503.5	1036.1
28	564.81	-988.29	540.3	659.44
15	-2.3051e-11	-140	77	1304.5
16	-9.5723e-12	41	-232	719
