8018	-220.48	381.29	-665.3	1333.6
8023	131.97	-246.67	259.62	1235.3
8001	-183.95	268.61	-334.17	2765.2
8006	-3.2761	-23.523	-184.94	1620.9
8001	54	-118.29	131.36	2767.4
8010	-126	256.71	-391	1622.1
8010	84	-18.857	-85.762	2835
8012	-264	401.57	-414.31	1360.3
8012	-33.136	41.114	55.568	2812.9
8015	34.552	-26.056	-288.76	1084.6
8014	-0.86616	46.508	-266.11	2621.3
8021	-45.907	24.818	-71.639	929.7
8013	-78.671	97.727	250.73	2348
8014	-192.31	279.49	-286.03	1125.3
8001	-3.8788	-47.723	-236.52	2764
8002	132.74	-200.63	87.005	1620.8
8002	207.88	-387.3	-195.34	2476.6
8003	-145.57	152.09	19.64	1640.3
8003	386.31	-543.87	-204.31	2104.6
8004	280.24	-395.51	118.17	1663.6
8004	349.95	-590.66	-150.06	1744.7
8005	-31.892	43.267	4.6657	1668.3
8005	-257.72	574.78	-693.03	1347.7
8016	105.16	-198.4	30.671	1681.5
8023	298.56	-382.69	-301.01	834.89
8026	-383.84	738.58	-117.92	1385.5
8026	-21.95	26.399	-213.12	444.27
8027	223.19	-407.05	-60.618	1614.8
8027	312.15	-449.28	365.92	232.22
8036	334.22	-436.26	-234.06	1373.3
8028	26.721	20.525	-120.56	532.05
8036	277.98	-472.45	-33.287	1262.5
8023	74.49	-56.318	-310.44	829.8
8028	-133.39	111.42	-92.361	1379
8005	-152.87	260.31	128.64	1349.9
8009	344.6	-501.28	-97.234	1687.8
8005	-46.023	57.068	-132.59	1348
8017	148.83	-265.89	-98.357	1685.4
8003	54	-114	-59.786	2100.7
8008	54	-122.57	-142.93	1664
8003	136.17	-151.25	182.05	2102.7
8007	163.92	-326.84	-153.85	1665.9
8007	-84.471	95.885	65.577	2274.6
8013	312.03	-391.43	-143.58	1350.9
8013	228.42	-343.53	-169.23	2348.6
8020	151.7	-215.64	-157.84	1124.1
8011	168.51	-199.38	93.248	2004.1
8020	203.07	-397.26	-109.88	1206.7
8011	191.45	-301.3	-176.98	2003.6
8019	-209.58	365.3	-149.21	1208
8009	5.5758	161.35	250.22	1592.9
8011	-289.89	304.06	-245.8	1433.3
8006	-197.54	346.33	164.01	2519.3
8010	24.64	60.608	-138.2	1415.1
8021	-38.357	32.254	-38.948	2399.3
8025	-163.34	167.16	-229.74	835.38
8014	54.639	77.176	4.3388	2619.4
8022	23.987	-195.35	-231.57	922.37
8022	180.16	-354.24	-225.22	2757.7
8025	278.04	-286.68	99.083	522.03
8024	143.75	-222.96	-356.34	1617
8030	-58.664	333.68	-262.15	964.6
8024	-126	231.43	-269.93	1624.4
8031	-276	402	-378.76	969.29
8024	-305.59	742.5	-73.818	1630.1
8032	-195.14	274.3	-394.89	964.84
8032	-205.14	356.62	-407.07	1989
8038	181.44	-263.57	-67.828	651.68
8031	-375.12	628.03	24.535	1462.4
8038	179.56	-335	-67.184	717.48
8031	411.94	-542.74	-308.28	1457.3
8037	-73.212	-73.967	200.81	713.76
8029	115.38	26.923	257.27	786.66
