180	-1316.4	1711.3	-701.18	1409.2
181	38.748	-23.381	236.05	244.6
182	-4.8418e-12	63	-140	1437
184	-2.2278e-12	-170	352	442
172	864	-1562.3	650.29	404.91
173	53.333	-104	-209.33	1027.6
173	-225	445.5	-270.5	360
174	684	-819	-91	780
174	-972	1386	-246	310
175	45	85.5	-255.5	554
175	-6.5944e-12	-191	378	478
177	-2.7031e-12	150	-312	429
175	149.33	-305.14	453.81	493.86
176	-741.33	1309.7	-437.38	436.21
185	-2.0348e-11	147	-1.2573e-11	1557
186	-1.4971e-11	81	12	892
184	714	-938.14	425.81	1349.9
185	2022	-3001.3	1259.6	589.81
179	-1354.5	2146.5	-565	1230
180	-72	306	-88	86
178	603.01	-960.32	514.97	1067.6
179	-189.81	374.01	-326.73	232.84
177	266.67	-404.57	555.9	686.43
178	-613.33	1089.1	-522.81	266.04
178	1800	-2756.6	1367.3	1048.5
180	72	-112.29	51.571	222.33
180	612.85	-1365	983.96	1456.1
183	934.79	-1507	863.47	212.21
183	-600	987.86	-708.12	1677.9
184	558	-861.86	435.57	495.4
176	-213.33	360	183.33	792.4
181	197.33	-378.29	109.95	556.01
181	352	-601.14	503.14	1119.5
184	-197.33	325.71	6.619	496.01
180	-793.05	1628.6	-831.31	1429.6
182	-11.893	51.777	164.81	237.88
