128	-202.5	202.5	366	1050
129	333	-666	539	549
121	5.3468e-13	283	-234	222
139	4.4557e-13	83	-390	877
121	2.6734e-13	87	106	222
122	3.3269e-12	-117	194	877
122	4.0844e-14	-12	252	415
123	2.9445e-12	-13	-20	954
123	-3.0299e-12	-112	-58	655
124	2.1016e-12	-32	264	921
123	2.1981e-12	-209	246	655
125	4.827e-13	39	-378	921
125	-2.2575e-12	123	-120	692
126	1.4537e-12	-7	-200	582
126	-8.3173e-13	-284	174	695
127	3.119e-13	-85	-106	375
125	1.4629e-12	-56	414	692
128	1.812e-12	111	-144	582
129	2.3615e-12	38	242	1416
130	-6.7132e-12	-185	420	755
130	-1.0285e-11	29	-284	1696
132	3.2721e-12	6	150	990
130	-5.2057e-12	-32	302	1696
131	1.8714e-12	22	92	990
131	7.4261e-14	-50	-190	1966
133	8.9373e-12	16	134	1104
132	-7.2628e-12	-19	304	1441
133	-4.827e-13	56	52	1146
129	-2.317e-12	-175	508	1416
134	1.2624e-12	115	-164	755
134	-2.0199e-12	69	138	1749
135	-1.8565e-13	24	-228	706
135	8.0017e-12	9	-162	1956
137	-1.7665e-12	-3	-148	502
135	-5.0075e-12	-2	262	1956
136	-1.0508e-12	4	-128	502
136	9.0599e-13	-91	-322	2216
137	-1.1585e-12	101	-128	378
137	7.8568e-12	-91	402	1803
138	-2.5249e-13	-37	-94	351
134	2.5945e-12	6	242	1749
140	-4.0769e-12	-52	178	706
