10708	-384	-54.429	390.74	1276.1
10710	-234	264.86	-309.36	442.29
10701	-3.416e-13	89	246	606
10702	2.0645e-12	-51	68	832
10701	-394.68	752.28	-449.55	605.51
10703	-309.03	461.31	-389.54	832.17
10701	-160	305.14	66.857	605.54
10704	-517.33	902.86	-608.52	831.36
10702	2.7848e-12	-28	238	941
10705	2.0645e-12	-36	-84	849
10703	-562.5	864	-336.5	514
10706	382.5	-571.5	-149	594
10704	-2.3021e-13	-18	228	818
10707	-1.8171e-12	3	-252	609
10705	-759.26	1396.9	-510.68	1147.6
10708	10.417	19.643	-313.99	728.5
10706	3.3046e-13	22	386	479
10709	7.5747e-13	107	-208	256
10707	-1.0397e-12	-173	32	1028
10709	4.7527e-13	49	-254	360
10709	-153	130.5	369.5	887
10710	162	-130.5	-22.5	155
