11001	15.046	-536.41	531.08	708.46
11004	24.306	38.988	106.59	266.95
11001	6.108e-13	-13	246	709
11002	1.5298e-12	50	80	266
11001	-8.0945e-13	-35	-252	709
11006	-9.0599e-13	70	-150	266
11002	234.67	-509.71	291.05	942.89
11003	101.33	-88	157.67	395.5
11004	2.7031e-12	83	-362	719
11005	-9.777e-13	1	-84	436
11004	-5.0498e-12	-225	146	719
11007	-2.5546e-12	-51	178	436
11005	-1.0397e-13	102	-120	440
11006	9.097e-13	-15	-152	353
11005	-309.33	769.14	-259.81	439.14
11007	181.33	-347.43	376.1	352.77
11005	7.1291e-13	170	-214	440
11008	-1.0916e-12	12	188	353
