9204	454.93	-561.54	682.72	611.98
9210	-58.469	161.13	-208.33	1362.6
9201	276	-502.29	390.76	184.36
9202	432	-609	425.36	926.95
9201	266.78	-296.33	270.39	179.67
9203	-147.25	419.2	-451.31	922.76
9202	714	-1202.6	831.45	348
9205	-234	416.57	-332.5	1175.8
9202	324	-630.86	555.86	349.81
9204	162	-159	185.57	1174.8
9205	479.85	-764.11	699.64	692.23
9207	-42.442	114.12	-51.861	1026.4
9207	-221.74	242.77	-251.28	1114.8
9208	-390.64	740.25	-654.11	1044.7
9203	328.7	-503.77	354.27	425.97
9206	-287.04	617.16	-446.47	745.39
9203	328.4	-427.36	359.44	430.27
9205	214.63	-360.59	422.45	743.12
9207	35.88	-32.837	72.394	1112.7
9210	339.12	-502.88	372.61	1046.7
9210	632.3	-1133.9	845.36	1192.9
9213	19.056	95.667	42.444	1255.2
9213	197.92	-326.79	265.65	1535.8
9214	-274.31	413.69	-403.55	1414.5
9214	-294	447.86	-366.05	1672.2
9232	-342	517.29	-409.43	1148.2
9215	-330	472.29	-387.55	1727.5
9216	-300	631.71	-529.24	720.86
9216	-90.667	80	-16.333	1480.1
9217	-389.33	677.71	-505.38	524.01
9216	448	-738.29	530.29	1480.7
9218	-352	450.29	-292.29	524.89
9218	437.33	-605.71	378.38	1719.3
9224	-181.33	449.14	-383.81	328.74
9223	243.06	-327.08	362.12	2028.5
9228	203.7	-350.2	342.84	617.54
9222	480	-825.14	675.14	1993.3
9227	10.667	122.29	-52.952	965.89
9227	53.333	-29.714	-37.619	2323.3
9228	-224	397.71	-403.71	1046.9
9227	423.61	-769.35	648.35	2324.8
9231	101.85	3.4722	1.422	1044.6
9230	-78.704	15.377	42.692	2646
9231	-258.1	634.92	-686.78	1463.5
9220	36	-54	68	1893
9221	-207	337.5	-293.5	1407
9221	-91.435	300.1	-158.62	1942.9
9222	-129.63	416.77	-564.36	1244.8
9219	354.17	-571.43	593.69	1765.4
9225	-8.1019	143.85	-128.56	1598.8
9223	90	-270.86	459.07	2031.2
9229	-162	280.71	-348.43	618.81
9224	366	-509.14	520.69	1928.2
9229	294	-492.43	372.05	209.62
9211	414	-736.29	545.64	1236.6
9232	120	-60.857	160.95	692.36
9211	186	-136.29	192.26	1233.4
9216	-186	434.57	-418.12	690.95
9206	426	-614.14	459.95	610.12
9208	210	-287.57	187.38	629.76
9207	622.77	-930.95	649.22	1118.6
9232	-269.38	406.69	-268.56	1044.1
9209	24	-132.86	105.9	1192.5
9210	-444	755.57	-635.6	1575.6
9215	-390	496.71	-370.52	1725.2
9232	270	-290.57	208.5	723.64
9212	564	-784.71	564.26	1138.3
9216	138	-228.86	210.6	404.1
9226	186.22	-213.13	364.39	2290.6
9231	-150.71	133.9	-206.92	1377.2
9226	585.65	-721.33	495.36	2285.9
9230	177.08	-298.21	205.06	1380.4
9225	197.33	-345.14	290.81	2143
9226	-112	178.29	-293.29	1606.8
9220	583.33	-828.57	638.81	1893.6
9226	46.296	96.627	-169.27	1405.3
9214	498	-825.86	594.24	1680.4
9221	48	78	-32.048	1148.6
9219	176	-198.86	149.86	1765.4
9220	-229.33	322.29	-285.95	1599.4
9208	503.47	-677.08	528.49	879.81
9211	-152.78	246.13	-139.54	739.02
