7026	452.14	-937.79	100.67	1971.4
7029	392.37	-427.27	-174.17	842.2
7001	981	-1507.5	765.5	290
7004	-225	432	-350	1608
7001	16	256	-291	289.9
7002	533.33	-746.29	18.952	1607.1
7001	-245.33	419.43	81.905	290.43
7009	-2.7833e-12	-113.14	155.14	1607.3
7009	-192	444.57	57.429	545.37
7010	-240	242.29	6.7143	1649.4
7002	213.33	-273.14	161.81	273.06
7003	528	-730.29	-34.714	1413.6
7003	-569.44	901.49	-30.377	373.31
7006	-399.31	823.51	-329.8	1178.9
7006	-1093.8	1590.2	-168.93	673.86
7007	70.602	-64.385	-154.83	1271.8
7005	176	-227.43	-123.57	849.67
7006	346.67	-536	50.333	1409.3
7005	-459.49	827.18	-162.18	852.13
7008	181.71	-84.623	-165.22	1409.5
7004	-468.75	743.75	42.5	531
7005	-423.61	753.27	-385.14	1465.5
7005	137.73	-294.54	163.28	847.87
7010	-395.83	671.43	-27.024	1410.6
7010	-829.78	1112.8	91.972	856.65
7011	-114.33	221.08	-238.92	1658.7
7007	-32	14.857	69.143	1005.1
7008	-128	307.43	38.571	1122.2
7011	-954	1466.1	-192.29	1238.4
7012	-48	306.43	-222.31	1531.5
7012	-35.88	61.409	240.46	1553.7
7013	-111.11	35.417	169.5	1564.6
7013	48	-96	385.38	1821
7014	-90	82.286	-21.929	1658.9
7013	-42	5.1429	181.31	1819.3
7019	174	-242.14	-110.33	1658.1
7019	-39.352	31.349	-153.74	1965
7021	111.11	-118.45	-129.33	1480.8
7021	-213.94	429.7	98.556	1806.3
7022	233.86	-305.88	-118.83	1343.1
7019	-210	291	142.62	1966.4
7020	132	-185.14	-60.81	1478.2
7018	121.26	-132.31	-466.69	2599.5
7022	104.81	37.917	-110.22	1117.5
7020	-19.676	-21.825	-31.872	2191
7022	69.444	54.762	-335.16	1365.3
7014	-676.47	1033.7	-13.694	2162.8
7015	-13.859	244.2	-237.53	1630.3
7016	437.5	-601.79	-120	2479.6
7020	100.69	-193.45	60.734	1396.7
7015	-43.981	192.76	-178.46	2504.9
7016	569.44	-847.92	53.948	1619.3
7016	-540.51	768.35	47.354	2472.1
7017	-144.68	397.82	-210.09	1398.6
7017	-66	-39.429	-52.738	2747
7018	462	-761.57	-19.762	1436.7
7016	-62.5	129.46	50.893	2474.5
7018	547.45	-852.88	29.272	1395.7
7007	-317.13	450.69	139.21	1004.6
7023	-189.81	506.15	-238.88	1123.1
7023	-82.176	171.03	75.628	1276.3
7024	146.99	-185.22	-80.146	1200.2
7024	-600	822.86	97.381	1443.2
7025	252	-457.71	247.57	1079.7
7025	-333.47	281.75	260.22	1759.7
7026	461.66	-689.29	-47.861	1118.6
7024	159.72	-249.4	145.63	1440.4
7027	-25.463	31.944	-172.28	1080.4
7027	208.33	-278.57	-159.05	1498
7031	-148.15	272.22	-228.76	912.84
7031	-32	72	-228	1268.6
7032	10.667	85.714	-4.381	811.31
7027	-326.39	464.58	101.57	1500.1
7028	-71.759	24.603	9.8545	915.08
7028	-222	400.71	-328.62	1741.2
7029	576	-763.71	-56.714	879.86
7029	430.56	-496.73	-222.16	1589.9
7030	-174.77	494.74	-331.36	634.87
7003	-84	327.86	-235.88	372.76
7033	606	-891.43	-31.69	1176.3
7033	58.667	-70.857	109.19	381.04
7034	-85.333	43.429	-102.1	857.03
7034	-426.67	786.29	-39.619	477.49
7035	-138.67	69.714	124.95	713.71
7034	222	-567.86	107.9	475.79
7040	210	-213.86	-157.19	711.71
7040	-89.12	321.63	-214.93	240.1
7041	319.44	-477.38	-86.587	550.33
7035	37.037	-63.591	-233.53	797.47
7036	298.61	-447.02	-50.397	766.19
7036	388.89	-516.37	-171.57	539.45
7040	-43.981	273.12	-250.24	571.34
7036	215.28	-480.95	297.58	537.48
7043	231.48	-198.12	-207.26	571.66
7041	-156.25	352.68	45.357	256.71
7042	163.19	-112.2	-140.87	307.62
7042	106.67	-93.714	59.048	498.49
7043	-208	290.29	96.714	216.99
7037	-250.67	558.86	-623.19	885.16
7043	-69.333	46.857	-86.524	506.16
7030	1431.7	-1983.7	51.739	1302.8
7035	-650.46	1130.2	-334.06	624.11
7037	47.454	-212.7	426.95	883.61
7038	523.15	-801.69	143.22	504.23
7043	40.509	-33.532	258.54	571.71
7044	435.19	-744.74	211.3	394.2
7038	226.07	-202.31	-333.67	1147.6
7044	178.43	135.44	-388.11	371.45
7038	-336	576.43	111.83	1149.8
7039	-90	412.29	-342.93	369.55
7026	9.5278	-86.917	93.056	1970.2
7050	664.35	-960.64	-24.944	841.12
7026	-476.85	768.85	-85.886	1973.6
7049	-37.037	183.23	-153.97	843.25
7018	-103.01	192.46	-17.11	2594.7
7045	414.35	-600.1	-14.649	1118.1
7047	-387.73	678.47	26.362	2471.7
7048	-197.92	103.57	88.274	598.93
7048	-107.64	-57.738	135.5	2788.5
7056	179.4	-351.69	-94.101	594.02
7055	-4.6296	168.55	68.142	2526.2
7056	-21.991	-140.67	108.18	381.42
7047	288	-425.14	-124.86	2470.7
7051	133.33	-277.71	105.38	599.39
7050	-469.91	812	-120.51	1989
7051	-72.917	329.46	-216.19	521
7051	-106.67	240	-129.33	2209.2
7052	485.33	-642.29	-30.048	560.01
7052	-564.81	762.4	114.16	2213.5
7055	-187.5	476.79	-281.43	373.14
7039	-369.21	506.05	80.582	1502.3
7053	86.806	-176.19	84.266	347.6
7052	1152	-1674	32.714	2211
7053	4.2637e-13	183.86	-213.64	374.14
7052	79.861	-170.24	-103.08	2211.8
7054	259.26	-313.89	-124.5	373.06
7046	540	-807.86	-9.6429	2456
7049	1.9187e-12	174	-151.29	813.38
7046	206.02	-347.42	152.43	2459.7
7047	219.91	-303.97	-128.96	810.79
7045	-325.33	524.57	-404.24	2664.5
7046	-288	593.14	-413.14	920.14
7025	91.435	-188.49	71.303	1764.2
7028	391.2	-478.77	-153.94	1120.8
7022	282	-319.29	-317.76	2119.5
7025	5.6849e-12	210.43	-244.07	1154.8
